Employee ID,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID.1,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost
1906,22-Feb-21,,Production Technician I,Holly Hudson,bryce.mills@bilearner.com,SVG,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,03-08-1947,MA,Laborer,Male,11009,Hispanic,Widowed,Fully Meets,3,1906,28-12-2022,1,4,5,05-Mar-23,Project Management,External,Passed,Pamelaborough,Anthony Turner,5,228.41
1907,16-May-22,,Production Technician I,Charles Allen,wade.wiggins@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,04-11-1988,MA,Operator,Male,89719,Asian,Widowed,Fully Meets,3,1907,18-01-2023,2,4,5,10-Nov-22,Technical Skills,Internal,Completed,Wilsonborough,Dr. Michael Day,2,203.44
1908,18-Jan-20,,Production Technician I,Bonnie Hardin,selina.gonzalez@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,19-05-1942,MA,Technician,Female,71466,White,Widowed,Fully Meets,3,1908,26-01-2023,4,2,5,21-Jul-23,Project Management,External,Incomplete,Cynthiaside,Jill Martin,2,359.08
1909,21-Oct-21,,Production Technician I,Heather Michael,tyree.parsons@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,15-10-1961,MA,Groundman,Female,68175,White,Widowed,Fully Meets,3,1909,23-11-2022,3,5,2,15-Mar-23,Technical Skills,Internal,Passed,Leestad,Stephen Neal,3,653.23
1910,05-Jan-19,,Production Technician I,Jose Gomez,adrian.murray@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Eng,07-11-1942,MA,Drafter,Female,48973,Hispanic,Divorced,Fully Meets,3,1910,05-11-2022,1,4,1,12-Oct-22,Customer Service,Internal,Passed,Evansshire,Shannon Spencer,5,614.4
1911,24-Jan-21,27-Jan-22,Production Technician I,Angela Bailey,kael.fisher@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Human box wish natural student staff.,Production       ,Wireline Construction,12-06-1991,MA,Laborer,Female,36064,White,Divorced,Fully Meets,3,1911,08-04-2023,3,4,3,12-Nov-22,Communication Skills,External,Passed,Trevorchester,Mr. Paul Morales,5,333.08
1912,06-Mar-20,06-Mar-21,Production Technician II,Brett Sims,erica.french@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Here relationship possible purpose instead.,Production       ,Engineers,16-10-1987,MA,Engineer,Female,7544,Asian,Married,Fully Meets,3,1912,02-04-2023,2,5,1,26-Mar-23,Leadership Development,External,Completed,Yangland,Anthony Cannon,1,718.38
1913,19-Nov-22,15-Feb-23,Production Technician II,Natalie Johnson,damaris.oneal@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Involuntary,Fine many herself field method draw learn.,Production       ,General - Con,26-07-1972,MA,Lineman,Male,70057,White,Married,Fully Meets,3,1913,21-01-2023,5,4,2,02-Feb-23,Project Management,External,Failed,Brianland,Nicholas Mathis,3,195.29
1914,15-Mar-19,02-Oct-19,Production Technician II,Deanna Freeman,rebecca.craig@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Resignation,Scene receive customer way medical way itself.,Production       ,Engineers,04-04-1981,MA,Project Manager,Female,34085,Other,Married,Fully Meets,3,1914,23-02-2023,4,4,5,11-Jan-23,Leadership Development,External,Passed,Mckeemouth,Randy Perkins,2,113.43
1915,11-May-23,05-Jul-23,Production Technician II,Mary Todd,carley.waters@bilearner.com,NEL,Leave of Absence,Part-Time,Zone B,Temporary,Voluntary,Rate pick despite too happy.,Production       ,General - Con,23-07-1946,MA,Laborer,Female,25099,Asian,Divorced,Fully Meets,3,1915,11-07-2023,2,3,5,11-Nov-22,Customer Service,External,Incomplete,Wilsonbury,Robin Smith MD,4,651.23
1916,05-Feb-22,07-Feb-23,Production Technician II,Kevin Perkins,kadyn.harrison@bilearner.com,PL,Leave of Absence,Full-Time,Zone A,Full-Time,Involuntary,Shake hold standard team seat word.,Production       ,General - Con,25-09-1963,MA,Technician,Male,86671,Other,Divorced,Fully Meets,3,1916,25-12-2022,3,4,3,28-Sep-22,Technical Skills,Internal,Incomplete,Allisonton,Hannah Cortez,1,331.66
1917,29-May-19,,Production Technician I,Joseph Bryant,megan.huang@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Eng,03-11-1960,MA,Engineer,Female,39874,Black,Single,Fully Meets,3,1917,31-10-2022,5,2,3,24-Jan-23,Customer Service,Internal,Incomplete,Jonesside,Spencer Ford,3,419.83
1918,09-Jan-23,14-Mar-23,Production Technician I,Kayla Shelton,callum.blair@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Involuntary,Talk beyond year seven.,Production       ,Field Operations,12-09-1990,MA,Supervisor,Female,36065,Black,Single,Fully Meets,3,1918,01-10-2022,3,5,5,03-Aug-23,Communication Skills,Internal,Incomplete,South Thomas,Gary Rocha,2,226.7
1919,01-May-22,21-Nov-22,Production Technician I,Dylan Foster,emilie.donaldson@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone A,Full-Time,Involuntary,Man mean daughter best quite guess.,Production       ,Shop (Fleet),15-08-1990,MA,Shop,Female,7972,Other,Widowed,Fully Meets,3,1919,22-05-2023,2,3,3,18-Jun-23,Leadership Development,External,Failed,Wellsland,Carrie Walton,1,583.76
1920,26-Jan-21,06-Aug-21,Production Technician I,Mary Morgan,darius.duke@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,Retirement,Avoid song interview them class.,Production       ,Field Operations,03-08-1948,MA,Tower Hand,Female,81226,Hispanic,Widowed,Fully Meets,3,1920,23-09-2022,2,5,3,04-Apr-23,Customer Service,Internal,Failed,West Chadview,Lindsey Johnson,3,646.65
1921,06-Sep-21,02-Jul-23,Production Technician I,Danny Howard,kenya.decker@bilearner.com,WBL,Active,Contract,Zone C,Full-Time,Voluntary,Member space player.,Production       ,Engineers,27-07-1994,MA,Engineer,Male,10345,Other,Married,Fully Meets,3,1921,01-02-2023,3,2,5,28-May-23,Technical Skills,External,Incomplete,West Dawn,Steven Golden,2,813.17
1922,29-Jul-20,,Production Technician I,Lisa Morrison,tyrese.sloan@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,11-02-1958,MA,Technician,Male,89245,Asian,Divorced,Fully Meets,3,1922,29-04-2023,1,1,3,14-Nov-22,Technical Skills,External,Passed,Maxwellfurt,Maria Le,3,636.38
1923,31-Mar-23,30-Apr-23,Production Technician I,John Adams,giana.roach@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Involuntary,Officer thus service.,Production       ,People Services,05-11-1966,MA,Director,Female,46757,Other,Widowed,Fully Meets,3,1923,29-07-2023,3,4,4,17-Nov-22,Project Management,External,Failed,Dianeview,Lauren Dixon,3,868.74
1924,16-May-23,29-May-23,Production Technician I,Derek Thompson,teagan.swanson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Voluntary,More sure call best.,Production       ,Field Operations,29-11-1994,MA,Foreman,Female,53602,Hispanic,Married,Fully Meets,3,1924,05-09-2022,3,5,1,14-Jul-23,Customer Service,External,Failed,Port Hannahshire,Lisa Johnston,4,250.41
1925,29-Apr-23,07-Jul-23,Production Technician I,Jason Kelly,jerome.fischer@bilearner.com,CCDR,Active,Contract,Zone B,Full-Time,Voluntary,Gun better when. Ok suddenly certain seat.,Production       ,Splicing,13-02-1980,MA,Laborer,Male,91520,Other,Divorced,Fully Meets,3,1925,21-04-2023,1,5,3,12-May-23,Communication Skills,Internal,Completed,Karenshire,Jennifer Roberts,3,882.06
1926,27-Nov-19,,Production Technician I,Cheryl Anderson,grayson.preston@bilearner.com,SVG,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,02-01-2000,MA,Director,Male,95240,Black,Single,Fully Meets,3,1926,20-08-2022,3,4,2,30-Jun-23,Leadership Development,Internal,Passed,New David,Mr. Donald Shepard,1,350.88
1927,03-Nov-22,02-Apr-23,Production Technician I,Jeffrey Peters,turner.bradley@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Involuntary,Explain put must.,Production       ,Field Operations,06-04-1976,MA,Technician,Male,4497,Hispanic,Married,Fully Meets,3,1927,13-12-2022,3,2,1,23-Feb-23,Leadership Development,External,Completed,Michaelmouth,Christopher Avila,5,571.81
1928,08-Aug-22,,Production Technician I,Cindy Phillips,elvis.daniels@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,17-03-1983,MA,Laborer,Female,89914,Hispanic,Widowed,Fully Meets,3,1928,24-08-2022,4,5,5,23-Feb-23,Communication Skills,Internal,Failed,Toddbury,Jessica Jones,3,900.89
1929,27-Jul-23,,Production Technician I,James Lee,rose.travis@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,03-03-1988,MA,Coordinator,Female,97011,Asian,Widowed,Fully Meets,3,1929,09-12-2022,4,1,3,04-Aug-23,Customer Service,Internal,Failed,Burchfurt,Hannah Mays,3,312.56
1930,15-Jul-23,,Production Technician I,Kelly Vaughn,frank.williams@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,26-08-1986,MA,Technician,Female,70906,Asian,Single,Fully Meets,3,1930,27-12-2022,3,3,4,30-Jun-23,Project Management,External,Incomplete,Ashleyfurt,Stephen Graham,5,533.56
1931,09-Nov-22,,Production Technician I,Donna Jones,yurem.donovan@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Fielders,22-12-1999,MA,Engineer,Female,17678,White,Single,Fully Meets,3,1931,16-04-2023,2,3,4,14-May-23,Leadership Development,Internal,Failed,Wolfeton,Jonathan Hunt,5,381.36
1932,24-Dec-19,12-Jun-22,Sales Manager,Emily Gaines,john.smith@bilearner.com,BPC,Active,Full-Time,Zone A,Temporary,Voluntary,Ok glass media learn grow.,Sales,General - Sga,16-08-1977,MA,Project Manager,Male,1886,Other,Widowed,Fully Meets,3,1932,17-01-2023,5,5,2,19-Mar-23,Customer Service,Internal,Failed,Georgemouth,Brian Terry,2,754.08
1933,08-Mar-19,,Sales Manager,Laura Smith,lynn.daneault@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,,Sales,Aerial,01-11-1989,VT,Lineman,Female,5473,Black,Widowed,Fully Meets,3,1933,24-05-2023,2,4,5,17-Oct-22,Customer Service,Internal,Incomplete,Walkershire,Kim Lee,5,837.19
1934,25-Jun-19,04-Oct-20,Sales Manager,Steve Grant,donysha.kampew@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Baby still now positive traditional head while.,Sales,General - Eng,29-09-1991,PA,Supervisor,Female,19444,Other,Widowed,Fully Meets,3,1934,25-08-2022,2,5,2,08-May-23,Leadership Development,External,Incomplete,Suzannemouth,Elizabeth Sanchez,2,993.7
1935,03-Jan-19,,Production Technician II,Brent Hickman,jordin.lozano@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unk,,Sales,Yard (Material Handling),01-12-1974,MA,Coordinator,Male,60994,Hispanic,Divorced,Fully Meets,3,1935,20-04-2023,5,1,4,16-Sep-22,Customer Service,Internal,Completed,Rodriguezfurt,Anna Stafford,2,505.4
1936,02-Feb-23,,Production Technician II,Mary Weber,ronald.gross@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,26-05-1991,PA,Technician,Female,78866,Hispanic,Widowed,Fully Meets,3,1936,11-10-2022,3,3,5,21-Aug-22,Leadership Development,External,Failed,Hooverberg,Amanda Randolph,5,567.55
1937,30-Mar-22,30-Jan-23,Production Technician II,Kayla Peterson,maryjane.choi@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Decide prevent town important front.,Sales,Engineers,25-03-1957,PA,Technician,Female,34825,Asian,Single,Fully Meets,3,1937,11-08-2022,4,5,4,08-May-23,Leadership Development,External,Completed,Chapmanstad,Sarah Boone,4,774.74
1938,23-Mar-20,,Production Technician II,Donna Gonzalez,madalynn.yates@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Splicing,18-03-1957,MA,Technician,Female,52524,Other,Single,Fully Meets,3,1938,15-09-2022,1,4,3,24-Aug-22,Communication Skills,External,Passed,Annaton,Jordan Stanley,5,316.61
1939,06-Jun-19,,Production Technician II,Michele Riddle,angelina.peck@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,05-03-1942,PA,Engineer,Female,19068,Asian,Married,Fully Meets,3,1939,13-06-2023,4,5,3,27-Oct-22,Communication Skills,External,Completed,East Joseph,Kristi Lee,3,531.73
1940,28-May-23,,Production Technician II,Stephanie Kerr,dario.shaw@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Unk,,Sales,Engineers,07-08-1942,MA,Project Manager,Female,18285,Asian,Widowed,Fully Meets,3,1940,20-08-2022,3,4,5,16-Jan-23,Communication Skills,External,Failed,Denisehaven,Alyssa White,2,342.26
1941,03-Feb-21,,Production Technician II,Mackenzie Johnston,deven.frazier@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,Unk,,Sales,Engineers,06-10-1941,PA,Engineer,Female,13977,Hispanic,Widowed,Fully Meets,3,1941,16-09-2022,3,5,4,04-Feb-23,Leadership Development,External,Failed,Perryborough,Frank Rhodes,3,158.79
1942,30-Jul-19,09-Nov-22,Production Technician II,William Thompson,jett.kent@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Retirement,Sense station management factor.,Sales,Wireline Construction,11-02-1964,MA,Laborer,Female,37830,Other,Widowed,Fully Meets,3,1942,08-11-2022,2,4,2,15-Apr-23,Customer Service,Internal,Completed,West Stephanieton,Miranda Wilson,3,250.51
1943,08-May-22,17-Nov-22,Production Technician II,Timothy Wheeler,zander.aguilar@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone A,Part-Time,Retirement,Table try place week.,Sales,Shop (Fleet),23-03-1956,PA,Mechanic,Female,34057,White,Widowed,Fully Meets,3,1943,22-09-2022,5,5,4,13-May-23,Technical Skills,Internal,Passed,Bassborough,Eddie Foster,3,453.4
1944,12-May-20,,Production Technician II,Steve Macdonald,alessandro.chavez@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,Field Operations,20-08-1963,PA,Technician,Female,80132,Asian,Married,Fully Meets,3,1944,12-12-2022,1,4,1,26-Oct-22,Technical Skills,External,Completed,New Maryfort,Michelle Rosales,5,742.31
1945,28-Mar-19,10-Dec-22,Sales Manager,Christopher Murray DDS,jaxson.brady@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Team brother social realize town.,Sales,Engineers,17-02-1977,MA,Engineer,Female,36863,White,Married,Fully Meets,3,1945,10-02-2023,1,3,4,12-Jan-23,Customer Service,External,Passed,Rachelbury,Rachel Juarez,5,341.94
1946,22-Jul-19,,Production Technician II,James Mitchell,giovanni.whitaker@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Aerial,22-07-1956,PA,Lineman,Female,76522,Other,Widowed,Fully Meets,3,1946,05-01-2023,3,5,1,30-Aug-22,Customer Service,Internal,Completed,Delgadomouth,Benjamin Mcdonald,1,967.18
1947,17-Sep-20,,Sales Manager,John Chavez,karen.goodman@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,General - Sga,21-07-1982,PA,Manager,Female,42775,White,Single,Fully Meets,3,1947,28-06-2023,1,3,3,14-Nov-22,Communication Skills,External,Failed,Brewerchester,Derek Smith,3,147.4
1948,02-Jul-22,09-Aug-22,Production Technician II,Teresa Williamson,skyla.lambert@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone B,Temporary,Retirement,Step loss place continue inside.,Sales,Splicing,08-12-1963,PA,Splicer,Female,46619,Black,Married,Fully Meets,3,1948,16-03-2023,2,1,5,23-May-23,Project Management,External,Failed,Port Patrickport,Randy Howell,4,884.26
1949,30-Nov-19,,Sales Manager,Kimberly Washington,ashlynn.duffy@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,Unk,,Sales,Field Operations,04-04-1950,PA,Technician,Female,63764,Hispanic,Divorced,Fully Meets,3,1949,07-09-2022,5,3,4,28-Apr-23,Customer Service,Internal,Incomplete,Jodyville,Samantha Thompson,5,592.96
1950,21-Jul-23,21-Jul-23,Production Technician II,Stephanie Anderson,lilliana.walker@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone C,Temporary,Involuntary,Long before return human peace century team.,Production       ,Splicing,24-03-1958,PA,Splicer,Female,30495,Asian,Married,Fully Meets,3,1950,17-09-2022,3,2,1,21-Feb-23,Project Management,External,Passed,Michaelchester,Nicholas Daugherty,2,801.28
1951,26-Aug-20,30-May-21,Sales Manager,Jeffery Snyder,lindsay.copeland@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Final send three.,Sales,Aerial,09-10-1960,MA,Foreman,Female,32929,Asian,Married,Fully Meets,3,1951,20-04-2023,4,1,3,29-Apr-23,Leadership Development,Internal,Incomplete,Veronicatown,Tracy Melton,2,717.95
1952,16-May-20,,Sales Manager,Abigail Marks,kristin.mccarty@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Underground,31-07-1989,PA,Laborer,Female,57392,Other,Divorced,Fully Meets,3,1952,09-06-2023,2,5,2,05-Mar-23,Leadership Development,Internal,Passed,East Jeff,Sydney Bryant,1,846.22
1953,06-Apr-23,24-May-23,Production Technician I,Jeffrey Murphy,barbara.sutwell@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Any adult enter these less.,Production       ,Finance & Accounting,20-02-1976,MA,Cfo,Female,2718,Asian,Divorced,Fully Meets,3,1953,07-04-2023,4,5,4,13-Aug-22,Leadership Development,External,Passed,West Kelli,Laura Smith,4,275.62
1954,18-Feb-19,31-Oct-22,Production Technician II,Heather Riley,lenora.tejeda@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Learn yes material management Mr vote.,Production       ,Finance & Accounting,22-07-1968,MA,Administration,Female,2129,Other,Divorced,Fully Meets,3,1954,16-03-2023,1,1,5,14-Aug-22,Customer Service,External,Passed,Lake Cindy,Ronald Marsh,5,837.05
1955,10-Oct-20,,Production Technician I,Jonathan Huber,ludwick.harrell@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,04-04-1998,MA,Engineer,Male,1776,White,Married,Fully Meets,3,1955,27-08-2022,2,3,4,22-Jul-23,Leadership Development,Internal,Incomplete,Port Catherineside,Stephen Henry,3,202.35
1956,15-May-21,,Production Technician I,Patrick Liu,courtney.beatrice@bilearner.com,PL,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Billable Consultants,18-12-1958,MA,Engineer,Female,1915,Black,Married,Fully Meets,3,1956,23-01-2023,1,5,4,05-Jun-23,Communication Skills,External,Passed,Lake Justin,Phillip Yates,4,590.97
1957,13-May-19,30-May-22,Production Technician I,Jimmy Cox,melisa.gerke@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Prove do voice ten likely do.,Production       ,Field Operations,15-02-1975,MA,Manager,Female,2330,Asian,Widowed,Fully Meets,3,1957,17-03-2023,5,2,2,14-Apr-23,Customer Service,External,Failed,North Meganstad,Bruce Ramirez,5,744.55
1958,04-Jul-19,,Production Technician I,Neil Aguilar,lin.chan@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Sales & Marketing,18-10-1990,MA,Assistant,Female,2170,Other,Married,Fully Meets,3,1958,05-10-2022,4,2,5,23-May-23,Communication Skills,Internal,Incomplete,North Carolynside,Ethan Williams,2,141.91
1959,01-Apr-22,28-Apr-22,Production Technician I,Kirsten Patel,kamrin.sander@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Voluntary,Nation fight role according team candidate.,Production       ,Project Management - Con,02-08-1989,MA,Coordinator,Female,2154,Asian,Married,Fully Meets,3,1959,04-01-2023,5,3,4,13-Sep-22,Project Management,External,Completed,Lake Travisfort,Jessica Johnston,2,883.34
1960,03-Nov-18,,Production Technician I,Sean Scott,thomas.rhoads@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Aerial,26-05-1948,MA,Administrator,Male,2176,White,Divorced,Fully Meets,3,1960,06-01-2023,3,4,1,28-Apr-23,Leadership Development,Internal,Passed,Port Jamiemouth,Victoria Richardson,4,176.82
